time,active_elements,nozzle_x,nozzle_z,layer,progress
0.10000000000000007,34,17.000000000000014,0.0,0,0.0039236051006866345
0.20000000000000015,68,34.00000000000003,0.0,0,0.007847210201373269
0.3000000000000002,102,51.000000000000036,0.0,0,0.011770815302059902
0.4000000000000003,136,68.00000000000006,0.0,0,0.015694420402746538
0.5000000000000003,140,69.75,0.17428571428571504,0,0.01961802550343317
0.6000000000000004,170,54.99999999999992,0.2,1,0.023541630604119804
0.7000000000000005,204,37.99999999999991,0.2,1,0.02746523570480644
0.8000000000000006,238,20.999999999999897,0.2,1,0.031388840805493076
0.9000000000000007,272,3.9999999999998677,0.2,1,0.035312445906179706
1.0010000000000006,280,0.25,0.35337142857142984,1,0.0392752870578732
1.1019999999999894,307,13.339999999998227,0.4,2,0.04323812820956626
1.2029999999999783,341,30.50999999999632,0.4,2,0.04720096936125932
1.3039999999999672,375,47.67999999999446,0.4,2,0.051163810512952386
1.404999999999956,410,64.84999999999255,0.4,2,0.05512665166464544
1.505999999999945,420,69.75,0.5402285714284648,2,0.059089492816338504
1.6069999999999338,444,57.81000000001122,0.6000000000000001,3,0.06305233396803157
1.7079999999999227,479,40.64000000001313,0.6000000000000001,3,0.06701517511972463
1.8089999999999116,513,23.470000000015,0.6000000000000001,3,0.07097801627141768
1.9099999999999004,547,6.300000000016904,0.6000000000000001,3,0.07494085742311075
2.0109999999998895,560,0.25,0.7270857142855001,3,0.07890369857480382
2.1119999999998784,582,11.039999999979324,0.8,4,0.08286653972649688
2.2129999999998673,616,28.209999999977494,0.8,4,0.08682938087818995
2.313999999999856,651,45.37999999997559,0.8,4,0.090792222029883
2.414999999999845,685,62.549999999973686,0.8,4,0.09475506318157606
2.515999999999834,700,69.75,0.913942857142535,4,0.09871790433326913
2.616999999999823,720,60.110000000030055,1.0,5,0.10268074548496219
2.7179999999998117,754,42.94000000003196,1.0,5,0.10664358663665524
2.8189999999998006,788,25.770000000033864,1.0,5,0.11060642778834831
2.9199999999997894,823,8.60000000003577,1.0,5,0.11456926894004137
3.0209999999997783,840,0.25,1.10079999999957,5,0.11853211009173444
3.121999999999767,857,8.739999999960494,1.2000000000000002,6,0.12249495124342749
3.222999999999756,892,25.90999999995859,1.2000000000000002,6,0.12645779239512056
3.323999999999745,926,43.079999999956684,1.2000000000000002,6,0.1304206335468136
3.424999999999734,960,60.24999999995478,1.2000000000000002,6,0.13438347469850667
3.5259999999997227,980,69.75,1.2876571428566048,6,0.13834631585019974
3.6269999999997116,995,62.41000000004896,1.4000000000000001,7,0.1423091570018928
3.7279999999997004,1030,45.24000000005086,1.4000000000000001,7,0.14627199815358585
3.8289999999996893,1064,28.07000000005277,1.4000000000000001,7,0.15023483930527892
3.929999999999678,1098,10.900000000054673,1.4000000000000001,7,0.154197680456972
4.0299999999996805,1120,0.25,1.4725714285708085,7,0.1581212855576587
4.129999999999714,1132,6.099999999951366,1.6,8,0.16204489065834665
4.229999999999747,1166,23.099999999957102,1.6,8,0.16596849575903458
4.329999999999781,1200,40.09999999996284,1.6,8,0.16989210085972253
4.429999999999814,1234,57.099999999968425,1.6,8,0.17381570596041046
4.5299999999998475,1260,69.75,1.6497142857139901,8,0.17773931106109842
4.629999999999881,1268,65.90000000002024,1.8,9,0.18166291616178634
4.729999999999914,1302,48.90000000001451,1.8,9,0.1855865212624743
4.829999999999948,1336,31.900000000008774,1.8,9,0.18951012636316222
4.929999999999981,1370,14.900000000003185,1.8,9,0.19343373146385018
5.0300000000000145,1400,0.25,1.8268571428571718,9,0.1973573365645381
5.130000000000048,1404,2.1000000000081385,2.0,10,0.20128094166522606
5.230000000000081,1438,19.100000000013875,2.0,10,0.20520454676591401
5.330000000000115,1472,36.10000000001961,2.0,10,0.20912815186660194
5.430000000000148,1506,53.1000000000252,2.0,10,0.2130517569672899
5.530000000000181,1540,69.75,2.0040000000003535,10,0.21697536206797782
5.630000000000215,1540,69.75,2.198285714286132,10,0.22089896716866578
5.730000000000248,1574,52.899999999957735,2.2,11,0.2248225722693537
5.830000000000282,1608,35.899999999952,2.2,11,0.22874617737004166
5.930000000000315,1642,18.899999999946413,2.2,11,0.23266978247072959
6.030000000000348,1676,1.8999999999406758,2.2,11,0.23659338757141754
6.130000000000382,1680,0.25,2.375428571429314,11,0.24051699267210547
6.230000000000415,1710,15.100000000070649,2.4000000000000004,12,0.24444059777279342
6.330000000000449,1744,32.100000000076385,2.4000000000000004,12,0.24836420287348135
6.430000000000482,1778,49.10000000008197,2.4000000000000004,12,0.2522878079741693
6.530000000000515,1812,66.1000000000877,2.4000000000000004,12,0.25621141307485723
6.630000000000549,1820,69.75,2.552571428572495,12,0.2601350181755452
6.730000000000582,1846,56.89999999990096,2.6,13,0.26405862327623314
6.830000000000616,1880,39.89999999989523,2.6,13,0.26798222837692104
6.930000000000649,1914,22.89999999988964,2.6,13,0.271905833477609
7.030000000000682,1948,5.899999999883904,2.6,13,0.27582943857829695
7.130000000000716,1960,0.25,2.7297142857156773,13,0.2797530436789849
7.230000000000749,1982,11.100000000127421,2.8000000000000003,14,0.28367664877967286
7.330000000000783,2016,28.100000000133157,2.8000000000000003,14,0.28760025388036076
7.430000000000816,2050,45.10000000013874,2.8000000000000003,14,0.2915238589810487
7.530000000000849,2084,62.10000000014448,2.8000000000000003,14,0.29544746408173667
7.630000000000883,2100,69.75,2.906857142858859,14,0.2993710691824246
7.730000000000916,2118,60.89999999984419,3.0,15,0.3032946742831125
7.8300000000009495,2152,43.89999999983846,3.0,15,0.3072182793838005
7.930000000000983,2186,26.89999999983276,3.0,15,0.31114188448448843
8.030000000000989,2220,9.899999999831707,3.0,15,0.3150654895851753
8.131000000000933,2240,0.25,3.0859428571446705,15,0.3190283307368666
8.232000000000877,2255,7.440000000149184,3.2,16,0.32299117188855786
8.33300000000082,2289,24.610000000139564,3.2,16,0.3269540130402492
8.434000000000765,2324,41.78000000013007,3.2,16,0.3309168541919405
8.535000000000709,2358,58.950000000120674,3.2,16,0.33487969534363177
8.636000000000653,2380,69.75,3.27280000000127,16,0.3388425364953231
8.737000000000597,2393,63.709999999898436,3.4000000000000004,17,0.3428053776470144
8.838000000000541,2427,46.53999999990797,3.4000000000000004,17,0.3467682187987057
8.939000000000485,2461,29.369999999917475,3.4000000000000004,17,0.350731059950397
9.040000000000429,2496,12.19999999992695,3.4000000000000004,17,0.3546939011020883
9.141000000000373,2520,0.25,3.459657142857869,17,0.3586567422537796
9.242000000000317,2530,5.140000000054006,3.6,18,0.3626195834054709
9.343000000000261,2565,22.3100000000445,3.6,18,0.3665824245571622
9.444000000000205,2599,39.48000000003499,3.6,18,0.3705452657088535
9.54500000000015,2633,56.650000000025486,3.6,18,0.3745081068605448
9.646000000000093,2660,69.75,3.6465142857144683,18,0.37847094801223613
9.747000000000037,2668,66.00999999999352,3.8000000000000003,19,0.3824337891639274
9.847999999999981,2702,48.84000000000303,3.8000000000000003,19,0.3863966303156187
9.948999999999925,2737,31.67000000001254,3.8000000000000003,19,0.39035947146731
10.04999999999987,2771,14.500000000022045,3.8000000000000003,19,0.3943223126190013
10.150999999999813,2800,0.25,3.8333714285710676,19,0.3982851537706926
10.251999999999757,2806,2.839999999958943,4.0,20,0.4022479949223839
10.352999999999701,2840,20.009999999949436,4.0,20,0.4062108360740752
10.453999999999645,2874,37.17999999993989,4.0,20,0.41017367722576653
10.55499999999959,2909,54.349999999930425,4.0,20,0.4141365183774578
10.655999999999533,2940,69.75,4.020228571427666,20,0.4180993595291491
10.756999999999477,2943,68.31000000008862,4.2,21,0.42206220068084044
10.857999999999421,2978,51.1400000000981,4.2,21,0.4260250418325317
10.958999999999365,3012,33.97000000010773,4.2,21,0.429987882984223
11.05999999999931,3046,16.800000000117137,4.2,21,0.43395072413591435
11.160999999999254,3080,0.25,4.207085714284266,21,0.4379135652876056
11.261999999999198,3081,0.5399999998637524,4.4,22,0.44187640643929693
11.362999999999142,3115,17.70999999985435,4.4,22,0.44583924759098825
11.463999999999086,3150,34.87999999984464,4.4,22,0.4498020887426795
11.56499999999903,3184,52.04999999983524,4.4,22,0.45376492989437084
11.665999999998974,3218,69.21999999982555,4.4,22,0.4577277710460621
11.766999999998918,3220,69.75,4.590171428569327,22,0.4616906121977534
11.867999999998862,3253,53.44000000019327,4.6000000000000005,23,0.46565345334944475
11.968999999998806,3287,36.27000000020297,4.6000000000000005,23,0.469616294501136
12.06999999999875,3322,19.100000000212383,4.6000000000000005,23,0.47357913565282733
12.170999999998694,3356,1.93000000022198,4.6000000000000005,23,0.47754197680451865
12.271999999998638,3360,0.25,4.777028571425927,23,0.4815048179562099
12.372999999998582,3391,15.409999999759105,4.800000000000001,24,0.48546765910790124
12.473999999998526,3425,32.579999999749504,4.800000000000001,24,0.48943050025959256
12.57499999999847,3459,49.74999999974,4.800000000000001,24,0.4933933414112838
12.675999999998414,3494,66.91999999973049,4.800000000000001,24,0.49735618256297515
12.776999999998358,3500,69.75,4.963885714282525,24,0.5013190237146664
12.877999999998302,3529,55.74000000028852,5.0,25,0.5052818648663577
12.978999999998246,3563,38.57000000029803,5.0,25,0.509244706018049
13.07999999999819,3597,21.400000000307536,5.0,25,0.5132075471697404
13.180999999998134,3632,4.230000000317044,5.0,25,0.5171703883214317
13.281999999998078,3640,0.25,5.150742857139124,25,0.5211332294731229
13.382999999998022,3666,13.109999999663945,5.2,26,0.5250960706248142
13.483999999997966,3701,30.279999999654436,5.2,26,0.5290589117765055
13.58499999999791,3735,47.44999999964493,5.2,26,0.5330217529281969
13.685999999997854,3769,64.61999999963534,5.2,26,0.5369845940798882
13.786999999997798,3780,69.75,5.337599999995724,26,0.5409474352315795
13.887999999997742,3804,58.040000000383586,5.4,27,0.5449102763832707
13.988999999997686,3838,40.87000000039317,5.4,27,0.548873117534962
14.08999999999763,3873,23.7000000004026,5.4,27,0.5528359586866534
14.190999999997574,3907,6.530000000412107,5.4,27,0.5567987998383447
14.291999999997518,3920,0.25,5.524457142852324,27,0.560761640990036
14.392999999997462,3942,10.80999999956888,5.6000000000000005,28,0.5647244821417272
14.493999999997406,3976,27.97999999955921,5.6000000000000005,28,0.5686873232934185
14.59499999999735,4010,45.149999999549806,5.6000000000000005,28,0.5726501644451099
14.695999999997294,4045,62.319999999540364,5.6000000000000005,28,0.5766130055968012
14.796999999997238,4060,69.75,5.711314285708923,28,0.5805758467484925
14.897999999997182,4079,60.3400000004787,5.800000000000001,29,0.5845386879001838
14.998999999997126,4114,43.170000000488415,5.800000000000001,29,0.588501529051875
15.09999999999707,4148,26.000000000497813,5.800000000000001,29,0.5924643702035663
15.200999999997014,4182,8.83000000050722,5.800000000000001,29,0.5964272113552577
15.301999999996958,4200,0.25,5.898171428565522,29,0.600390052506949
15.402999999996903,4217,8.509999999473672,6.0,30,0.6043528936586403
15.503999999996847,4251,25.67999999946401,6.0,30,0.6083157348103315
15.60499999999679,4286,42.84999999945456,6.0,30,0.6122785759620228
15.705999999996735,4320,60.01999999944516,6.0,30,0.6162414171137142
15.806999999996679,4340,69.75,6.085028571422121,30,0.6202042582654055
15.907999999996623,4355,62.64000000057395,6.2,31,0.6241670994170968
16.008999999996583,4389,45.47000000058077,6.2,31,0.6281299405687887
16.108999999996705,4423,28.47000000055997,6.2,31,0.6320535456694801
16.208999999996827,4457,11.470000000539097,6.2,31,0.6359771507701716
16.30899999999695,4480,0.25,6.26605714285122,31,0.639900755870863
16.40899999999707,4491,5.529999999502239,6.4,32,0.6438243609715544
16.508999999997194,4525,22.529999999523113,6.4,32,0.6477479660722458
16.608999999997316,4559,39.52999999954391,6.4,32,0.6516715711729373
16.708999999997438,4593,56.52999999956479,6.4,32,0.6555951762736287
16.80899999999756,4620,69.75,6.443199999995264,32,0.6595187813743201
16.908999999997683,4627,66.47000000039388,6.6000000000000005,33,0.6634423864750115
17.008999999997805,4661,49.47000000037274,6.6000000000000005,33,0.667365991575703
17.108999999997927,4695,32.47000000035221,6.6000000000000005,33,0.6712895966763944
17.20899999999805,4729,15.470000000331334,6.6000000000000005,33,0.6752132017770859
17.30899999999817,4760,0.25,6.620342857139308,33,0.6791368068777772
17.408999999998294,4763,1.529999999710002,6.800000000000001,34,0.6830604119784687
17.508999999998416,4797,18.52999999973114,6.800000000000001,34,0.6869840170791601
17.608999999998538,4831,35.529999999751674,6.800000000000001,34,0.6909076221798516
17.70899999999866,4865,52.52999999977255,6.800000000000001,34,0.6948312272805429
17.808999999998782,4899,69.52999999979335,6.800000000000001,34,0.6987548323812344
17.908999999998905,4900,69.75,6.991771428569306,34,0.7026784374819258
18.008999999999027,4933,53.47000000016498,7.0,35,0.7066020425826173
18.10899999999915,4967,36.470000000144445,7.0,35,0.7105256476833086
18.20899999999927,5001,19.47000000012357,7.0,35,0.7144492527840001
18.308999999999394,5035,2.47000000010277,7.0,35,0.7183728578846915
18.408999999999516,5040,0.25,7.16891428571335,35,0.722296462985383
18.508999999999638,5069,14.529999999938903,7.2,36,0.7262200680860744
18.60899999999976,5103,31.529999999959436,7.2,36,0.7301436731867658
18.708999999999882,5137,48.52999999998031,7.2,36,0.7340672782874572
18.809000000000005,5171,65.53000000000111,7.2,36,0.7379908833881487
18.909000000000127,5180,69.75,7.346057142857394,36,0.7419144884888401
19.00900000000025,5205,57.46999999995722,7.4,37,0.7458380935895315
19.10900000000037,5239,40.46999999993668,7.4,37,0.7497616986902229
19.209000000000493,5273,23.469999999915807,7.4,37,0.7536853037909144
19.309000000000616,5307,6.469999999895007,7.4,37,0.7576089088916058
19.409000000000738,5320,0.25,7.523200000001439,37,0.7615325139922972
19.50900000000086,5341,10.530000000146666,7.6000000000000005,38,0.7654561190929886
19.609000000000982,5375,27.5300000001672,7.6000000000000005,38,0.7693797241936801
19.709000000001105,5409,44.530000000188075,7.6000000000000005,38,0.7733033292943715
19.809000000001227,5443,61.53000000020887,7.6000000000000005,38,0.777226934395063
19.90900000000135,5460,69.75,7.7003428571454835,38,0.7811505394957543
20.00900000000147,5477,61.469999999749454,7.800000000000001,39,0.7850741445964458
20.109000000001593,5511,44.46999999972892,7.800000000000001,39,0.7889977496971372
20.209000000001716,5545,27.469999999708044,7.800000000000001,39,0.7929213547978287
20.309000000001838,5579,10.469999999687245,7.800000000000001,39,0.79684495989852
20.40900000000196,5600,0.25,7.877485714289527,39,0.8007685649992115
20.509000000002082,5613,6.530000000354429,8.0,40,0.8046921700999029
20.609000000002204,5647,23.53000000037496,8.0,40,0.8086157752005944
20.709000000002327,5681,40.53000000039584,8.0,40,0.8125393803012857
20.80900000000245,5715,57.530000000416635,8.0,40,0.8164629854019771
20.90900000000257,5740,69.75,8.054628571433572,40,0.8203865905026686
21.009000000002693,5749,65.46999999954168,8.200000000000001,41,0.82431019560336
21.109000000002816,5783,48.46999999952116,8.200000000000001,41,0.8282338007040515
21.209000000002938,5817,31.46999999950028,8.200000000000001,41,0.8321574058047428
21.30900000000306,5851,14.469999999479482,8.200000000000001,41,0.8360810109054343
21.409000000003182,5880,0.25,8.231771428577616,41,0.8400046160061257
21.509000000003304,5885,2.5300000005621914,8.4,42,0.8439282211068172
21.609000000003427,5919,19.530000000582724,8.4,42,0.8478518262075085
21.70900000000355,5953,36.5300000006036,8.4,42,0.8517754313082
